                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0174,                 1.1428,                  1.088,                0.92032,                0.90916,                  0.945,                0.75734,                0.81142,                 0.7329,                0.94717,               4.55e-06,               4.55e-06,               4.55e-06
                      2,                0.97305,                 1.0699,                 1.0809,                0.92678,                 0.9121,                 0.9487,                 0.7598,                0.80175,                0.71975,                0.94377,             1.3596e-05,             1.3596e-05,             1.3596e-05
